mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
617.13,2130216,232.072741,232.072765,0.024,0.104,C11 H10 N3 O3  ,11,10,3,3,0,
79.42,8610380,233.009182,233.009161,-0.020,-0.088,C11 H5 O6      ,11,5,0,6,0,
36.99,12395115,233.045576,233.045547,-0.029,-0.126,C12 H9 O5      ,12,9,0,5,0,
351.39,2914414,233.049016,233.048918,-0.098,-0.421,C9 H13 O5 S    ,9,13,0,5,1,
533.43,5671550,233.066684,233.066676,-0.008,-0.033,C9 H13 O7      ,9,13,0,7,0,
62.10,9153162,233.081932,233.081932,0.000,0.000,C13 H13 O4     ,13,13,0,4,0,
655.00,2594452,233.093278,233.093166,-0.112,-0.480,C12 H13 N2 O3  ,12,13,2,3,0,
-1000.00,5779101,233.103119,233.103062,-0.058,-0.247,C10 H17 O6     ,10,17,0,6,0,
-1000.00,6730410,233.118323,233.118318,-0.005,-0.024,C14 H17 O3     ,14,17,0,3,0,
-1000.00,4303561,233.154718,233.154703,-0.014,-0.061,C15 H21 O2     ,15,21,0,2,0,
-1000.00,2151781,233.934779,233.935011,0.231,0.989,C5 N O8 S      ,5,0,1,8,1,
-1000.00,2835329,233.967785,233.968025,0.240,1.024,C9 N O7        ,9,0,1,7,0,
728.29,2481569,234.004473,234.004410,-0.062,-0.267,C10 H4 N O6    ,10,4,1,6,0,
-1000.00,4734400,234.040810,234.040796,-0.015,-0.062,C11 H8 N O5    ,11,8,1,5,0,
723.19,2125778,234.061945,234.061925,-0.020,-0.083,C8 H12 N O7    ,8,12,1,7,0,
-1000.00,3470815,234.077195,234.077181,-0.013,-0.056,C12 H12 N O4   ,12,12,1,4,0,
-1000.00,2164967,234.984542,234.984403,-0.139,-0.590,C5 H3 N2 O9    ,5,3,2,9,0,
-1000.00,2142954,234.988481,234.988426,-0.055,-0.235,C10 H3 O7      ,10,3,0,7,0,
509.29,2242810,235.007092,235.007053,-0.039,-0.164,C11 H7 O4 S    ,11,7,0,4,1,
-1000.00,9722121,235.024821,235.024812,-0.010,-0.042,C11 H7 O6      ,11,7,0,6,0,
-1000.00,2288396,235.028231,235.028183,-0.048,-0.203,C8 H11 O6 S    ,8,11,0,6,1,
661.04,2477075,235.036025,235.036045,0.020,0.085,C10 H7 N2 O5   ,10,7,2,5,0,
13.11,20724008,235.061225,235.061197,-0.027,-0.117,C12 H11 O5     ,12,11,0,5,0,
421.53,2324779,235.064618,235.064568,-0.049,-0.210,C9 H15 O5 S    ,9,15,0,5,1,
11.88,16775495,235.097598,235.097583,-0.015,-0.065,C13 H15 O4     ,13,15,0,4,0,
-1000.00,7469414,235.133969,235.133968,-0.001,-0.006,C14 H19 O3     ,14,19,0,3,0,
-1000.00,2160683,235.965892,235.965917,0.025,0.106,C9 H2 N O5 S   ,9,2,1,5,1,
378.06,2096724,236.013782,236.013536,-0.246,-1.042,C9 H6 N3 O3 S  ,9,6,3,3,1,
243.08,4461658,236.020060,236.020060,0.001,0.002,C10 H6 N O6    ,10,6,1,6,0,
-1000.00,7197817,236.056463,236.056446,-0.017,-0.073,C11 H10 N O5   ,11,10,1,5,0,
-1000.00,4146327,236.092872,236.092832,-0.040,-0.171,C12 H14 N O4   ,12,14,1,4,0,
499.92,5115034,236.096217,236.096203,-0.014,-0.060,C9 H18 N O4 S  ,9,18,1,4,1,
355.82,2311384,236.168945,236.168974,0.028,0.120,C11 H26 N O2 S ,11,26,1,2,1,
-1000.00,2158815,236.176956,236.176836,-0.120,-0.507,C13 H22 N3 O   ,13,22,3,1,0,
-1000.00,9426846,237.004080,237.004076,-0.004,-0.018,C10 H5 O7      ,10,5,0,7,0,
-1000.00,19029948,237.040492,237.040462,-0.030,-0.128,C11 H9 O6      ,11,9,0,6,0,
393.38,3168192,237.043874,237.043833,-0.041,-0.173,C8 H13 O6 S    ,8,13,0,6,1,
659.62,3863494,237.051742,237.051695,-0.047,-0.199,C10 H9 N2 O5   ,10,9,2,5,0,
7.70,25927644,237.076867,237.076847,-0.020,-0.082,C12 H13 O5     ,12,13,0,5,0,
606.44,3120101,237.088081,237.088080,-0.000,-0.000,C11 H13 N2 O4  ,11,13,2,4,0,
13.37,20590586,237.113251,237.113233,-0.018,-0.076,C13 H17 O4     ,13,17,0,4,0,
338.41,3724314,237.149630,237.149618,-0.012,-0.050,C14 H21 O3     ,14,21,0,3,0,
203.11,6777609,238.035749,238.035711,-0.039,-0.162,C10 H8 N O6    ,10,8,1,6,0,
-1000.00,9065255,238.072123,238.072096,-0.027,-0.112,C11 H12 N O5   ,11,12,1,5,0,
-1000.00,10917447,239.019740,239.019726,-0.014,-0.059,C10 H7 O7      ,10,7,0,7,0,
349.68,3484756,239.035064,239.034982,-0.082,-0.342,C14 H7 O4      ,14,7,0,4,0,
28.86,28722790,239.056134,239.056112,-0.022,-0.093,C11 H11 O6     ,11,11,0,6,0,
672.40,5263984,239.067401,239.067345,-0.056,-0.233,C10 H11 N2 O5  ,10,11,2,5,0,
19.72,37611140,239.092522,239.092497,-0.025,-0.103,C12 H15 O5     ,12,15,0,5,0,
608.99,2910350,239.103761,239.103731,-0.031,-0.129,C11 H15 N2 O4  ,11,15,2,4,0,
27.65,19068580,239.128899,239.128883,-0.016,-0.068,C13 H19 O4     ,13,19,0,4,0,
539.20,3964301,240.015072,240.014975,-0.097,-0.405,C9 H6 N O7     ,9,6,1,7,0,
237.16,8985004,240.051383,240.051361,-0.023,-0.095,C10 H10 N O6   ,10,10,1,6,0,
-1000.00,8155595,240.087762,240.087746,-0.016,-0.067,C11 H14 N O5   ,11,14,1,5,0,
-1000.00,4344007,240.999019,240.998991,-0.028,-0.117,C9 H5 O8       ,9,5,0,8,0,
516.33,2374867,241.014182,241.014247,0.065,0.271,C13 H5 O5      ,13,5,0,5,0,
507.96,4726998,241.017645,241.017618,-0.027,-0.111,C10 H9 O5 S    ,10,9,0,5,1,
8.46,21077220,241.035391,241.035376,-0.015,-0.061,C10 H9 O7      ,10,9,0,7,0,
682.79,2646766,241.046587,241.046610,0.022,0.092,C9 H9 N2 O6    ,9,9,2,6,0,
673.37,4262130,241.050632,241.050632,-0.000,-0.000,C14 H9 O4      ,14,9,0,4,0,
222.47,5231861,241.054041,241.054004,-0.037,-0.154,C11 H13 O4 S   ,11,13,0,4,1,
11.39,54816004,241.071774,241.071762,-0.013,-0.053,C11 H13 O6     ,11,13,0,6,0,
681.64,4129037,241.083026,241.082995,-0.031,-0.127,C10 H13 N2 O5  ,10,13,2,5,0,
8.21,39038240,241.108162,241.108147,-0.015,-0.061,C12 H17 O5     ,12,17,0,5,0,
524.87,7988523,241.119416,241.119381,-0.036,-0.147,C11 H17 N2 O4  ,11,17,2,4,0,
56.42,10423616,241.144539,241.144533,-0.007,-0.028,C13 H21 O4     ,13,21,0,4,0,
636.95,3341860,242.030678,242.030625,-0.053,-0.217,C9 H8 N O7     ,9,8,1,7,0,
102.84,13520962,242.067036,242.067011,-0.026,-0.106,C10 H12 N O6   ,10,12,1,6,0,
272.85,3356769,242.103420,242.103396,-0.024,-0.097,C11 H16 N O5   ,11,16,1,5,0,
-1000.00,7141533,242.176195,242.176167,-0.028,-0.115,C13 H24 N O3   ,13,24,1,3,0,
348.08,4927288,242.978252,242.978255,0.004,0.015,C8 H3 O9       ,8,3,0,9,0,
245.91,3086151,242.996966,242.996883,-0.083,-0.343,C9 H7 O6 S     ,9,7,0,6,1,
-1000.00,4665174,243.014662,243.014641,-0.021,-0.086,C9 H7 O8       ,9,7,0,8,0,
327.42,3203929,243.018025,243.018012,-0.013,-0.055,C6 H11 O8 S    ,6,11,0,8,1,
604.71,3199843,243.029903,243.029897,-0.006,-0.026,C13 H7 O5      ,13,7,0,5,0,
107.25,31347558,243.033294,243.033268,-0.026,-0.108,C10 H11 O5 S   ,10,11,0,5,1,
36.17,41931636,243.051046,243.051026,-0.019,-0.080,C10 H11 O7     ,10,11,0,7,0,
661.97,4529025,243.066284,243.066282,-0.002,-0.007,C14 H11 O4     ,14,11,0,4,0,
383.94,3287940,243.069633,243.069654,0.021,0.086,C11 H15 O4 S   ,11,15,0,4,1,
11.65,63173524,243.087428,243.087412,-0.016,-0.068,C11 H15 O6     ,11,15,0,6,0,
-1000.00,2230687,243.102701,243.102668,-0.033,-0.137,C15 H15 O3     ,15,15,0,3,0,
10.36,20808624,243.123806,243.123797,-0.009,-0.036,C12 H19 O5     ,12,19,0,5,0,
91.02,14500815,243.160206,243.160183,-0.023,-0.094,C13 H23 O4     ,13,23,0,4,0,
-1000.00,2687469,243.196599,243.196568,-0.031,-0.127,C14 H27 O3     ,14,27,0,3,0,
561.54,2193575,244.039733,244.039751,0.018,0.072,C8 H10 N3 O4 S ,8,10,3,4,1,
544.77,3021484,244.046312,244.046275,-0.037,-0.151,C9 H10 N O7    ,9,10,1,7,0,
664.91,3980985,244.061559,244.061531,-0.028,-0.114,C13 H10 N O4   ,13,10,1,4,0,
450.95,6262474,244.082687,244.082661,-0.027,-0.109,C10 H14 N O6   ,10,14,1,6,0,
427.73,2845126,245.009273,245.009161,-0.111,-0.455,C12 H5 O6      ,12,5,0,6,0,
364.14,2703816,245.012552,245.012533,-0.019,-0.078,C9 H9 O6 S     ,9,9,0,6,1,
229.82,9624023,245.030313,245.030291,-0.022,-0.091,C9 H9 O8       ,9,9,0,8,0,
463.95,7856612,245.045569,245.045547,-0.022,-0.090,C13 H9 O5      ,13,9,0,5,0,
427.46,5329382,245.048935,245.048918,-0.017,-0.068,C10 H13 O5 S   ,10,13,0,5,1,
587.00,3125229,245.056794,245.056780,-0.013,-0.055,C12 H9 N2 O4   ,12,9,2,4,0,
84.94,33249780,245.066687,245.066676,-0.011,-0.044,C10 H13 O7     ,10,13,0,7,0,
572.30,5870081,245.081941,245.081932,-0.008,-0.034,C14 H13 O4     ,14,13,0,4,0,
10.43,26819090,245.103079,245.103062,-0.017,-0.068,C11 H17 O6     ,11,17,0,6,0,
426.05,9673244,245.114319,245.114295,-0.024,-0.098,C10 H17 N2 O5  ,10,17,2,5,0,
-1000.00,3824159,245.118390,245.118318,-0.072,-0.294,C15 H17 O3     ,15,17,0,3,0,
-1000.00,6308401,245.139444,245.139447,0.004,0.015,C12 H21 O5     ,12,21,0,5,0,
-1000.00,2765897,245.169326,245.169308,-0.018,-0.073,C12 H25 N2 O S ,12,25,2,1,1,
439.39,6376724,246.040803,246.040796,-0.007,-0.030,C12 H8 N O5    ,12,8,1,5,0,
543.07,3303717,246.061994,246.061925,-0.068,-0.278,C9 H12 N O7    ,9,12,1,7,0,
681.01,3582002,246.077120,246.077181,0.062,0.251,C13 H12 N O4   ,13,12,1,4,0,
587.65,2678083,246.098304,246.098311,0.007,0.029,C10 H16 N O6   ,10,16,1,6,0,
593.18,2427443,247.019191,247.018938,-0.253,-1.024,C19 H3 O       ,19,3,0,1,0,
153.92,11354168,247.024804,247.024812,0.008,0.031,C12 H7 O6      ,12,7,0,6,0,
416.89,2485819,247.028209,247.028183,-0.026,-0.107,C9 H11 O6 S    ,9,11,0,6,1,
587.99,3872833,247.036098,247.036045,-0.053,-0.216,C11 H7 N2 O5   ,11,7,2,5,0,
321.88,7260233,247.045943,247.045941,-0.002,-0.010,C9 H11 O8      ,9,11,0,8,0,
100.83,12562517,247.061202,247.061197,-0.005,-0.021,C13 H11 O5     ,13,11,0,5,0,
310.74,4526168,247.064612,247.064568,-0.043,-0.175,C10 H15 O5 S   ,10,15,0,5,1,
602.02,2607711,247.072462,247.072430,-0.031,-0.126,C12 H11 N2 O4  ,12,11,2,4,0,
174.37,13684839,247.082347,247.082326,-0.020,-0.082,C10 H15 O7     ,10,15,0,7,0,
154.62,11413619,247.097573,247.097583,0.010,0.041,C14 H15 O4     ,14,15,0,4,0,
-1000.00,8544388,247.118757,247.118712,-0.045,-0.184,C11 H19 O6     ,11,19,0,6,0,
124.82,5867665,247.133997,247.133968,-0.029,-0.115,C15 H19 O3     ,15,19,0,3,0,
-1000.00,6957922,248.020106,248.020060,-0.045,-0.183,C11 H6 N O6    ,11,6,1,6,0,
141.13,6187903,248.056475,248.056446,-0.029,-0.118,C12 H10 N O5   ,12,10,1,5,0,
-1000.00,9897598,249.004105,249.004076,-0.029,-0.118,C11 H5 O7      ,11,5,0,7,0,
596.88,5322376,249.015327,249.015309,-0.017,-0.069,C10 H5 N2 O6   ,10,5,2,6,0,
67.77,21681820,249.040470,249.040462,-0.008,-0.033,C12 H9 O6      ,12,9,0,6,0,
280.92,5459615,249.043879,249.043833,-0.046,-0.185,C9 H13 O6 S    ,9,13,0,6,1,
591.72,4104869,249.051760,249.051695,-0.065,-0.261,C11 H9 N2 O5   ,11,9,2,5,0,
669.51,2547885,249.061450,249.061591,0.141,0.565,C9 H13 O8      ,9,13,0,8,0,
17.61,20289210,249.076864,249.076847,-0.017,-0.067,C13 H13 O5     ,13,13,0,5,0,
171.40,4923068,249.080239,249.080218,-0.021,-0.083,C10 H17 O5 S   ,10,17,0,5,1,
590.76,4520643,249.088126,249.088080,-0.045,-0.182,C12 H13 N2 O4  ,12,13,2,4,0,
355.61,3168970,249.098004,249.097976,-0.027,-0.110,C10 H17 O7     ,10,17,0,7,0,
87.42,18745046,249.113259,249.113233,-0.026,-0.104,C14 H17 O4     ,14,17,0,4,0,
-1000.00,9770740,249.149637,249.149618,-0.019,-0.077,C15 H21 O3     ,15,21,0,3,0,
327.96,3076855,249.153025,249.152989,-0.036,-0.143,C12 H25 O3 S   ,12,25,0,3,1,
-1000.00,7786943,250.035721,250.035711,-0.010,-0.041,C11 H8 N O6    ,11,8,1,6,0,
-1000.00,7975388,250.072122,250.072096,-0.026,-0.105,C12 H12 N O5   ,12,12,1,5,0,
431.21,2951161,250.108426,250.108482,0.056,0.224,C13 H16 N O4   ,13,16,1,4,0,
-1000.00,2214935,250.145039,250.144867,-0.172,-0.689,C14 H20 N O3   ,14,20,1,3,0,
-1000.00,7128248,250.983339,250.983341,0.002,0.007,C10 H3 O8      ,10,3,0,8,0,
433.29,3686599,251.002016,251.001968,-0.048,-0.190,C11 H7 O5 S    ,11,7,0,5,1,
89.44,15731925,251.019741,251.019726,-0.015,-0.060,C11 H7 O7      ,11,7,0,7,0,
252.69,3501784,251.023057,251.023097,0.040,0.161,C8 H11 O7 S    ,8,11,0,7,1,
669.22,2304222,251.030965,251.030960,-0.005,-0.022,C10 H7 N2 O6   ,10,7,2,6,0,
40.13,26045682,251.056132,251.056112,-0.020,-0.080,C12 H11 O6     ,12,11,0,6,0,
366.05,5439733,251.059489,251.059483,-0.006,-0.023,C9 H15 O6 S    ,9,15,0,6,1,
589.40,6475003,251.067371,251.067345,-0.026,-0.103,C11 H11 N2 O5  ,11,11,2,5,0,
10.16,33295632,251.092514,251.092497,-0.017,-0.067,C13 H15 O5     ,13,15,0,5,0,
574.75,3039506,251.095847,251.095868,0.021,0.084,C10 H19 O5 S   ,10,19,0,5,1,
618.65,2235672,251.103752,251.103731,-0.022,-0.087,C12 H15 N2 O4  ,12,15,2,4,0,
-1000.00,3176736,251.113631,251.113627,-0.005,-0.020,C10 H19 O7     ,10,19,0,7,0,
11.73,30305580,251.128902,251.128883,-0.019,-0.076,C14 H19 O4     ,14,19,0,4,0,
-1000.00,4072778,251.165300,251.165268,-0.031,-0.125,C15 H23 O3     ,15,23,0,3,0,
-1000.00,3732465,252.014984,252.014975,-0.009,-0.037,C10 H6 N O7    ,10,6,1,7,0,
42.04,11710478,252.051379,252.051361,-0.019,-0.074,C11 H10 N O6   ,11,10,1,6,0,
72.14,8210476,252.087754,252.087746,-0.008,-0.033,C12 H14 N O5   ,12,14,1,5,0,
609.14,2426423,252.102434,252.102351,-0.083,-0.331,C8 H18 N3 O4 S ,8,18,3,4,1,
148.82,6662914,252.998974,252.998991,0.016,0.064,C10 H5 O8      ,10,5,0,8,0,
51.24,22319902,253.035383,253.035376,-0.007,-0.028,C11 H9 O7      ,11,9,0,7,0,
673.03,4009767,253.046658,253.046610,-0.049,-0.193,C10 H9 N2 O6   ,10,9,2,6,0,
702.68,2781994,253.050572,253.050632,0.060,0.237,C15 H9 O4      ,15,9,0,4,0,
512.19,2434349,253.053935,253.054004,0.068,0.270,C12 H13 O4 S   ,12,13,0,4,1,
628.66,2215731,253.061789,253.061866,0.077,0.304,C14 H9 N2 O3   ,14,9,2,3,0,
10.83,45437756,253.071769,253.071762,-0.007,-0.028,C12 H13 O6     ,12,13,0,6,0,
568.45,2335550,253.075093,253.075133,0.040,0.158,C9 H17 O6 S    ,9,17,0,6,1,
613.29,4544324,253.083023,253.082995,-0.028,-0.111,C11 H13 N2 O5  ,11,13,2,5,0,
9.14,49304408,253.108156,253.108147,-0.008,-0.033,C13 H17 O5     ,13,17,0,5,0,
37.40,27194230,253.144554,253.144533,-0.021,-0.084,C14 H21 O4     ,14,21,0,4,0,
477.10,2376742,254.012865,254.012867,0.002,0.008,C10 H8 N O5 S  ,10,8,1,5,1,
337.81,5086772,254.030685,254.030625,-0.060,-0.234,C10 H8 N O7    ,10,8,1,7,0,
634.07,3183168,254.045842,254.045881,0.039,0.153,C14 H8 N O4    ,14,8,1,4,0,
123.59,15504977,254.067029,254.067011,-0.018,-0.072,C11 H12 N O6   ,11,12,1,6,0,
259.09,4427374,254.103379,254.103396,0.017,0.067,C12 H16 N O5   ,12,16,1,5,0,
-1000.00,2202416,254.996970,254.996883,-0.088,-0.343,C10 H7 O6 S    ,10,7,0,6,1,
237.47,6582590,255.014687,255.014641,-0.047,-0.183,C10 H7 O8      ,10,7,0,8,0,
664.80,2202946,255.019756,255.020001,0.245,0.960,C16 H3 N2 O2   ,16,3,2,2,0,
372.87,4427082,255.029914,255.029897,-0.017,-0.067,C14 H7 O5      ,14,7,0,5,0,
349.49,20564300,255.033268,255.033268,0.000,0.001,C11 H11 O5 S   ,11,11,0,5,1,
613.47,3349331,255.041109,255.041130,0.021,0.083,C13 H7 N2 O4   ,13,7,2,4,0,
524.36,2445654,255.044631,255.044502,-0.130,-0.508,C10 H11 N2 O4 S,10,11,2,4,1,
27.37,42482012,255.051033,255.051026,-0.006,-0.025,C11 H11 O7     ,11,11,0,7,0,
612.41,3894628,255.062273,255.062260,-0.014,-0.053,C10 H11 N2 O6  ,10,11,2,6,0,
621.63,18172262,255.066299,255.066282,-0.017,-0.066,C15 H11 O4     ,15,11,0,4,0,
505.41,5671274,255.069690,255.069654,-0.036,-0.141,C12 H15 O4 S   ,12,15,0,4,1,
7.49,75405688,255.087419,255.087412,-0.007,-0.029,C12 H15 O6     ,12,15,0,6,0,
613.62,4059520,255.098651,255.098645,-0.006,-0.025,C11 H15 N2 O5  ,11,15,2,5,0,
12.27,37812628,255.123810,255.123797,-0.013,-0.051,C13 H19 O5     ,13,19,0,5,0,
558.98,4793757,255.135039,255.135031,-0.008,-0.032,C12 H19 N2 O4  ,12,19,2,4,0,
-1000.00,8624561,255.160192,255.160183,-0.009,-0.037,C14 H23 O4     ,14,23,0,4,0,
-1000.00,2513358,255.196571,255.196568,-0.002,-0.009,C15 H27 O3     ,15,27,0,3,0,
68.12,19163626,255.232976,255.232954,-0.022,-0.087,C16 H31 O2     ,16,31,0,2,0,
553.65,2639407,255.969751,255.969481,-0.269,-1.052,C3 H2 N3 O11   ,3,2,3,11,0,
573.08,4933722,256.025189,256.025146,-0.043,-0.169,C13 H6 N O5    ,13,6,1,5,0,
627.89,6671467,256.046276,256.046275,-0.000,-0.001,C10 H10 N O7   ,10,10,1,7,0,
648.35,2479735,256.061522,256.061531,0.009,0.035,C14 H10 N O4   ,14,10,1,4,0,
110.62,11385991,256.082664,256.082661,-0.003,-0.013,C11 H14 N O6   ,11,14,1,6,0,
380.37,2842788,256.119027,256.119046,0.020,0.077,C12 H18 N O5   ,12,18,1,5,0,
-1000.00,3981150,257.009227,257.009161,-0.066,-0.255,C13 H5 O6      ,13,5,0,6,0,
-1000.00,4129633,257.012573,257.012533,-0.040,-0.156,C10 H9 O6 S    ,10,9,0,6,1,
683.38,3076967,257.020360,257.020395,0.035,0.137,C12 H5 N2 O5   ,12,5,2,5,0,
57.34,19799918,257.030303,257.030291,-0.012,-0.046,C10 H9 O8      ,10,9,0,8,0,
392.05,7544699,257.045566,257.045547,-0.019,-0.074,C14 H9 O5      ,14,9,0,5,0,
223.77,54140796,257.048936,257.048918,-0.018,-0.070,C11 H13 O5 S   ,11,13,0,5,1,
743.34,2494851,257.056736,257.056780,0.044,0.173,C13 H9 N2 O4   ,13,9,2,4,0,
26.68,67002252,257.066689,257.066676,-0.013,-0.051,C11 H13 O7     ,11,13,0,7,0,
600.03,5384084,257.077947,257.077910,-0.037,-0.145,C10 H13 N2 O6  ,10,13,2,6,0,
680.22,3856279,257.081948,257.081932,-0.016,-0.061,C15 H13 O4     ,15,13,0,4,0,
444.37,3868570,257.085302,257.085304,0.002,0.008,C12 H17 O4 S   ,12,17,0,4,1,
18.71,61169576,257.103063,257.103062,-0.002,-0.006,C12 H17 O6     ,12,17,0,6,0,
610.54,3098544,257.114339,257.114295,-0.043,-0.169,C11 H17 N2 O5  ,11,17,2,5,0,
795.45,2531252,257.118309,257.118318,0.009,0.035,C16 H17 O3     ,16,17,0,3,0,
38.83,15667140,257.139445,257.139447,0.003,0.011,C13 H21 O5     ,13,21,0,5,0,
-1000.00,10438624,257.175855,257.175833,-0.022,-0.086,C14 H25 O4     ,14,25,0,4,0,
622.89,3384965,258.040815,258.040796,-0.019,-0.072,C13 H8 N O5    ,13,8,1,5,0,
160.69,9960085,258.061927,258.061925,-0.001,-0.005,C10 H12 N O7   ,10,12,1,7,0,
453.61,4830898,258.098327,258.098311,-0.016,-0.062,C11 H16 N O6   ,11,16,1,6,0,
-1000.00,3138921,258.991791,258.991797,0.006,0.024,C9 H7 O7 S     ,9,7,0,7,1,
96.18,8359299,259.024816,259.024812,-0.004,-0.017,C13 H7 O6      ,13,7,0,6,0,
126.87,8623493,259.028199,259.028183,-0.016,-0.062,C10 H11 O6 S   ,10,11,0,6,1,
112.61,34465172,259.045947,259.045941,-0.006,-0.024,C10 H11 O8     ,10,11,0,8,0,
152.57,9457055,259.061231,259.061197,-0.034,-0.133,C14 H11 O5     ,14,11,0,5,0,
467.54,4274594,259.064536,259.064568,0.032,0.125,C11 H15 O5 S   ,11,15,0,5,1,
591.46,2420136,259.072473,259.072430,-0.043,-0.166,C13 H11 N2 O4  ,13,11,2,4,0,
69.02,46048688,259.082347,259.082326,-0.020,-0.078,C11 H15 O7     ,11,15,0,7,0,
587.26,2249144,259.093583,259.093560,-0.023,-0.088,C10 H15 N2 O6  ,10,15,2,6,0,
550.86,6161852,259.097602,259.097583,-0.019,-0.074,C15 H15 O4     ,15,15,0,4,0,
573.14,2630084,259.108842,259.108816,-0.026,-0.099,C14 H15 N2 O3  ,14,15,2,3,0,
16.66,20403660,259.118710,259.118712,0.002,0.008,C12 H19 O6     ,12,19,0,6,0,
108.08,47457748,259.129963,259.129945,-0.018,-0.070,C11 H19 N2 O5  ,11,19,2,5,0,
691.29,4352472,259.133946,259.133968,0.022,0.085,C16 H19 O3     ,16,19,0,3,0,
-1000.00,7388648,259.155106,259.155097,-0.008,-0.033,C13 H23 O5     ,13,23,0,5,0,
-1000.00,2301481,259.239269,259.239102,-0.167,-0.646,C14 H31 N2 O2  ,14,31,2,2,0,
-1000.00,4560007,260.020085,260.020060,-0.024,-0.092,C12 H6 N O6    ,12,6,1,6,0,
395.44,2778250,260.023408,260.023432,0.024,0.091,C9 H10 N O6 S  ,9,10,1,6,1,
560.92,5033123,260.056494,260.056446,-0.048,-0.186,C13 H10 N O5   ,13,10,1,5,0,
321.95,5269684,260.077580,260.077575,-0.005,-0.019,C10 H14 N O7   ,10,14,1,7,0,
565.66,3590336,260.092865,260.092832,-0.033,-0.128,C14 H14 N O4   ,14,14,1,4,0,
568.17,3684560,260.113938,260.113961,0.023,0.089,C11 H18 N O6   ,11,18,1,6,0,
-1000.00,4739968,261.004112,261.004076,-0.036,-0.137,C12 H5 O7      ,12,5,0,7,0,
287.99,3100547,261.007483,261.007447,-0.035,-0.135,C9 H9 O7 S     ,9,9,0,7,1,
-1000.00,17824668,261.040459,261.040462,0.002,0.009,C13 H9 O6      ,13,9,0,6,0,
-1000.00,5598111,261.043856,261.043833,-0.023,-0.087,C10 H13 O6 S   ,10,13,0,6,1,
587.67,4426661,261.051674,261.051695,0.021,0.079,C12 H9 N2 O5   ,12,9,2,5,0,
306.76,17218476,261.061590,261.061591,0.001,0.004,C10 H13 O8     ,10,13,0,8,0,
117.92,14445496,261.076844,261.076847,0.003,0.011,C14 H13 O5     ,14,13,0,5,0,
504.96,2283963,261.080282,261.080218,-0.063,-0.243,C11 H17 O5 S   ,11,17,0,5,1,
593.56,3158977,261.088054,261.088080,0.026,0.101,C13 H13 N2 O4  ,13,13,2,4,0,
190.74,11230152,261.097982,261.097976,-0.006,-0.022,C11 H17 O7     ,11,17,0,7,0,
122.79,13044692,261.113249,261.113233,-0.017,-0.064,C15 H17 O4     ,15,17,0,4,0,
273.26,6286309,261.134329,261.134362,0.033,0.125,C12 H21 O6     ,12,21,0,6,0,
-1000.00,3548144,261.149606,261.149618,0.012,0.045,C16 H21 O3     ,16,21,0,3,0,
-1000.00,4902555,262.035748,262.035711,-0.038,-0.144,C12 H8 N O6    ,12,8,1,6,0,
175.86,7016119,262.072106,262.072096,-0.010,-0.040,C13 H12 N O5   ,13,12,1,5,0,
622.54,3587783,262.093296,262.093225,-0.071,-0.270,C10 H16 N O7   ,10,16,1,7,0,
426.74,2280147,262.108550,262.108482,-0.068,-0.261,C14 H16 N O4   ,14,16,1,4,0,
486.99,2304385,263.001907,263.001968,0.061,0.231,C12 H7 O5 S    ,12,7,0,5,1,
23.25,14057870,263.019746,263.019726,-0.020,-0.075,C12 H7 O7      ,12,7,0,7,0,
287.29,3983761,263.023116,263.023097,-0.018,-0.069,C9 H11 O7 S    ,9,11,0,7,1,
595.68,3820951,263.030897,263.030960,0.063,0.239,C11 H7 N2 O6   ,11,7,2,6,0,
67.22,23630250,263.056108,263.056112,0.003,0.012,C13 H11 O6     ,13,11,0,6,0,
322.12,6429101,263.059465,263.059483,0.018,0.070,C10 H15 O6 S   ,10,15,0,6,1,
597.06,4992435,263.067330,263.067345,0.015,0.059,C12 H11 N2 O5  ,12,11,2,5,0,
560.74,3452347,263.077265,263.077241,-0.024,-0.089,C10 H15 O8     ,10,15,0,8,0,
191.79,25244102,263.092506,263.092497,-0.008,-0.032,C14 H15 O5     ,14,15,0,5,0,
598.41,5293519,263.103740,263.103731,-0.009,-0.036,C13 H15 N2 O4  ,13,15,2,4,0,
-1000.00,2506711,263.113675,263.113627,-0.049,-0.186,C11 H19 O7     ,11,19,0,7,0,
16.64,19612130,263.128907,263.128883,-0.025,-0.094,C15 H19 O4     ,15,19,0,4,0,
-1000.00,2897406,263.165255,263.165268,0.013,0.049,C16 H23 O3     ,16,23,0,3,0,
-1000.00,3394696,264.014930,264.014975,0.045,0.170,C11 H6 N O7    ,11,6,1,7,0,
543.17,2252939,264.018361,264.018346,-0.015,-0.057,C8 H10 N O7 S  ,8,10,1,7,1,
-1000.00,10564772,264.051375,264.051361,-0.015,-0.056,C12 H10 N O6   ,12,10,1,6,0,
442.67,7828672,264.087796,264.087746,-0.050,-0.190,C13 H14 N O5   ,13,14,1,5,0,
480.47,2589916,264.124167,264.124132,-0.035,-0.133,C14 H18 N O4   ,14,18,1,4,0,
231.68,5218167,264.999021,264.998991,-0.030,-0.114,C11 H5 O8      ,11,5,0,8,0,
643.44,3416960,265.010216,265.010224,0.008,0.029,C10 H5 N2 O7   ,10,5,2,7,0,
15.64,26023826,265.035372,265.035376,0.004,0.016,C12 H9 O7      ,12,9,0,7,0,
